horizon_name,trading_day_ahead,forecast_date,expected_price,lower_price,upper_price,expected_return_pct,std_log_return
d0237,237,2021-12-21,53.41693,52.34461,54.511215,10.160708,0.010346301
d0238,238,2021-12-22,53.522415,52.577045,54.484776,10.378254,0.009092243
d0239,239,2021-12-23,53.836643,52.763645,54.93147,11.026276,0.010271468
d0240,240,2021-12-24,53.51011,52.53133,54.50713,10.352874,0.0094188135
d0241,241,2021-12-27,53.73838,52.56975,54.932987,10.823631,0.01121765
d0242,242,2021-12-28,53.656944,52.634445,54.699303,10.655689,0.009816368
d0243,243,2021-12-29,53.875835,52.868114,54.902775,11.1071,0.0096335
d0244,244,2021-12-30,53.917614,52.84699,55.009937,11.193264,0.010232951
d0245,245,2021-12-31,54.18673,52.945168,55.45741,11.748255,0.011826137
d0246,246,2022-01-03,54.153446,53.12257,55.204323,11.679613,0.009805957
d0247,247,2022-01-04,53.964367,52.787964,55.166992,11.2896805,0.011245318
d0248,248,2022-01-05,54.07636,53.01161,55.16249,11.520636,0.010146
d0249,249,2022-01-06,53.594147,52.262657,54.959568,10.52618,0.0128355995
d0250,250,2022-01-07,54.26019,53.21132,55.329735,11.899746,0.009958998
d0251,251,2022-01-10,54.410458,53.267803,55.57763,12.209642,0.010828743
d0252,252,2022-01-11,53.88002,52.835854,54.944813,11.11573,0.009984514
d0253,253,2022-01-12,54.33268,53.29792,55.387535,12.049246,0.009810492
d0254,254,2022-01-13,54.249355,53.14238,55.37938,11.877405,0.010518498
d0255,255,2022-01-14,53.859997,52.77689,54.96533,11.074436,0.0103645865
d0256,256,2022-01-17,54.15288,52.843067,55.495155,11.678446,0.012492127
d0257,257,2022-01-18,54.086544,52.842728,55.359642,11.541641,0.011870142
d0258,258,2022-01-19,54.444214,53.33829,55.573063,12.279261,0.010470437
d0259,259,2022-01-20,53.362545,52.001583,54.75913,10.048556,0.013181101
d0260,260,2022-01-21,54.18454,52.918175,55.481205,11.743736,0.012065695
d0261,261,2022-01-24,54.22289,52.93039,55.54696,11.82282,0.012308967
d0262,262,2022-01-25,54.59199,53.508358,55.697567,12.584019,0.010229251
d0263,263,2022-01-26,54.427124,53.167885,55.716183,12.24401,0.011942893
d0264,264,2022-01-27,54.126637,53.053825,55.22113,11.624325,0.010213971
d0265,265,2022-01-28,54.267372,53.080368,55.48093,11.914563,0.01128371
d0266,266,2022-01-31,54.810604,53.644413,56.00215,13.034857,0.010972646
d0267,267,2022-02-01,53.38917,51.64718,55.189922,10.103464,0.016924683
d0268,268,2022-02-02,54.59097,53.387657,55.82141,12.581909,0.011371917
d0269,269,2022-02-03,54.577675,53.425804,55.75437,12.554491,0.010883182
d0270,270,2022-02-04,54.996597,53.703033,56.321327,13.418425,0.012143847
d0271,271,2022-02-07,55.07439,53.742847,56.43893,13.5788555,0.012486858
d0272,272,2022-02-08,55.01162,53.66403,56.39304,13.449407,0.012653791
d0273,273,2022-02-09,55.045563,53.759636,56.36226,13.519406,0.012060406
d0274,274,2022-02-10,55.14015,53.94552,56.361237,13.714468,0.011175247
d0275,275,2022-02-11,54.893353,53.69767,56.115658,13.205504,0.011236066
d0276,276,2022-02-14,55.25319,53.962322,56.57494,13.947594,0.012061227
d0277,277,2022-02-15,55.31164,54.03499,56.618458,14.068138,0.011914097
